employee_id,age,gender,department_id,job_role_id,education_id,experience_years,monthly_income,salary_hike_percent,work_hours_per_week,overtime,remote_work,business_travel,distance_from_home,job_satisfaction,environment_satisfaction,relationship_satisfaction,work_life_balance,training_hours,projects_last_year,performance_rating,promotion_last_5_years,manager_rating,team_size,company_tenure,stock_option_level,marital_status,dependents,absences_last_year,health_score,stress_level,engagement_score,skill_score,ai_tool_usage,certification_count,job_level,bonus,years_in_current_role,years_with_manager,attrition,age_group,income_band,tenure_group,high_risk_segment
8057,34,Female,2,3,3,13,192827,24,39,Yes,Yes,Rarely,32,3,2,4,1,90,10,2,No,5,12,7,0,Married,1,26,69,77,55,22,Low,6,2,34623,2,15,0,30-39,High,6-10 yrs,Low Risk
8058,32,Female,5,3,1,8,160665,9,63,Yes,Yes,Rarely,18,4,1,2,4,72,2,1,No,5,25,19,1,Single,0,22,49,93,23,59,Medium,12,4,32831,8,0,0,30-39,Upper-Mid,11-20 yrs,Low Risk
8059,40,Male,5,3,2,35,156866,16,45,No,Yes,Rarely,20,3,2,1,4,57,14,3,Yes,5,24,25,1,Married,2,0,53,88,10,62,Low,10,3,21248,2,17,0,40-49,Upper-Mid,21-30 yrs,Low Risk
8060,54,Male,3,4,1,18,117140,12,46,Yes,Yes,Never,36,4,1,3,3,41,6,5,No,3,9,25,1,Single,2,18,41,57,10,92,Low,9,4,8912,15,17,0,50-60,Lower-Mid,21-30 yrs,Low Risk
8061,56,Female,5,4,1,11,67575,8,58,Yes,No,Rarely,36,3,3,2,5,81,8,2,Yes,4,18,29,1,Single,3,27,41,25,40,85,Medium,11,2,24093,17,20,0,50-60,Low,21-30 yrs,Low Risk
8062,28,Male,1,4,3,33,82693,17,45,No,Yes,Never,1,2,5,1,3,28,1,4,Yes,3,10,3,1,Married,5,22,65,63,77,35,High,3,6,36939,20,3,0,20-29,Lower-Mid,0-5 yrs,Low Risk
8063,52,Male,6,2,2,23,35496,10,32,Yes,Yes,Never,35,2,2,2,4,12,9,1,Yes,5,18,0,2,Married,3,14,75,82,45,71,Low,2,6,45414,4,9,1,50-60,Low,0-5 yrs,High Risk
8064,56,Female,6,3,1,29,156616,24,33,No,Yes,Rarely,42,1,1,4,4,66,2,2,Yes,3,17,1,2,Married,3,3,53,50,100,93,Low,14,6,15935,14,3,0,50-60,Upper-Mid,0-5 yrs,Low Risk
8065,24,Male,2,2,2,23,219062,13,44,No,Yes,Rarely,32,3,4,2,3,102,14,4,No,5,5,9,3,Married,2,23,41,52,76,94,Low,6,2,18143,16,3,0,20-29,High,6-10 yrs,Low Risk
8066,46,Male,2,1,2,14,116773,8,70,Yes,No,Frequently,40,5,3,1,5,58,14,3,Yes,3,8,22,0,Single,3,26,96,59,97,50,Medium,12,3,34630,19,20,0,40-49,Lower-Mid,21-30 yrs,Low Risk
8067,39,Male,6,1,1,10,49116,8,55,No,No,Never,46,2,5,4,3,1,6,4,No,4,9,24,3,Married,2,28,75,66,57,13,High,15,6,12765,0,20,0,30-39,Low,21-30 yrs,Low Risk
8068,40,Male,4,2,1,26,49238,26,53,No,Yes,Rarely,44,1,4,1,5,6,14,2,Yes,3,12,1,2,Single,3,26,62,97,3,92,Low,4,7,26280,11,0,0,40-49,Low,0-5 yrs,Low Risk
8069,40,Male,4,3,1,26,117244,20,47,No,Yes,Never,18,1,5,4,3,0,9,2,No,3,18,3,2,Married,0,7,97,97,43,45,Medium,5,2,2641,17,1,0,40-49,Lower-Mid,0-5 yrs,Low Risk
8070,29,Male,5,1,3,26,55083,0,52,Yes,Yes,Frequently,27,5,2,5,5,66,9,4,Yes,4,19,15,0,Single,1,13,75,37,79,32,Low,9,4,6333,19,10,0,20-29,Low,11-20 yrs,Low Risk
8071,36,Female,3,4,1,30,61317,1,48,Yes,Yes,Rarely,9,3,1,2,3,6,2,4,No,3,6,14,3,Single,1,16,79,78,46,41,Medium,9,5,14234,18,9,0,30-39,Low,11-20 yrs,Low Risk
8072,55,Male,5,2,1,9,101582,11,51,No,Yes,Never,27,1,1,3,1,89,15,4,Yes,5,3,13,3,Married,0,15,57,18,32,24,High,3,7,24814,2,9,0,50-60,Lower-Mid,11-20 yrs,Low Risk
8073,33,Male,3,2,2,16,27961,17,54,Yes,Yes,Never,37,1,2,5,4,50,10,2,Yes,5,16,9,0,Married,0,15,68,25,65,92,Medium,15,2,46121,5,13,0,30-39,Low,6-10 yrs,High Risk
8074,44,Male,2,6,2,12,68973,16,54,Yes,Yes,Never,30,5,2,4,5,18,12,1,No,2,7,21,2,Married,4,5,67,93,3,49,Medium,4,5,5777,4,19,0,40-49,Low,21-30 yrs,Low Risk
8075,39,Male,2,4,3,7,175760,22,62,No,No,Frequently,9,5,1,4,3,70,15,4,No,5,17,9,0,Married,5,24,85,97,83,25,High,7,3,26956,8,4,0,30-39,High,6-10 yrs,Low Risk
8076,32,Male,5,4,1,10,152633,3,45,Yes,No,Rarely,42,3,1,2,1,65,6,4,Yes,4,23,2,1,Single,4,2,74,43,90,42,Medium,4,7,47660,11,1,0,30-39,Upper-Mid,0-5 yrs,Low Risk
8077,26,Male,6,6,2,26,115573,2,37,Yes,No,Frequently,23,4,4,3,1,74,15,2,No,2,6,24,2,Married,4,30,50,45,36,79,Medium,2,1,17319,17,18,0,20-29,Lower-Mid,21-30 yrs,Low Risk
8078,56,Male,3,6,2,34,196383,4,37,Yes,Yes,Never,30,1,4,4,5,14,7,2,Yes,2,5,20,0,Single,2,19,90,75,53,43,Medium,0,7,46724,11,9,0,50-60,High,11-20 yrs,High Risk
8079,44,Female,5,4,1,16,78170,21,43,Yes,No,Never,17,4,4,4,2,116,4,1,Yes,5,2,23,2,Single,5,20,46,90,75,15,Medium,1,1,7587,3,8,0,40-49,Lower-Mid,21-30 yrs,Low Risk
8080,28,Male,1,3,1,26,47071,12,44,Yes,No,Never,14,2,5,5,1,113,8,2,Yes,3,13,6,1,Single,4,26,86,71,90,21,Medium,8,6,12983,17,18,0,20-29,Low,6-10 yrs,High Risk
8081,42,Female,1,2,2,32,128588,13,56,Yes,Yes,Frequently,3,4,2,3,2,97,15,4,No,4,19,6,0,Married,0,21,43,63,37,28,Medium,2,5,34150,8,20,0,40-49,Upper-Mid,6-10 yrs,Low Risk
8082,43,Male,1,6,3,14,61983,28,37,No,No,Never,48,3,2,2,5,117,8,1,No,3,14,1,3,Married,0,28,51,79,5,32,Medium,0,6,49199,16,16,0,40-49,Low,0-5 yrs,Low Risk
8083,30,Male,1,4,2,6,194939,15,60,Yes,No,Frequently,24,3,3,3,4,111,3,4,Yes,5,20,6,2,Single,5,2,69,76,82,37,Medium,4,5,30242,4,5,0,30-39,High,6-10 yrs,Low Risk
8084,40,Female,1,5,1,30,106466,28,52,Yes,Yes,Rarely,13,1,1,3,3,35,15,3,No,1,3,13,0,Single,5,1,89,87,62,56,Low,3,3,28453,15,17,1,40-49,Lower-Mid,11-20 yrs,High Risk
8085,38,Female,3,3,2,14,45723,11,38,Yes,No,Frequently,18,2,4,4,5,54,12,5,Yes,5,14,26,3,Married,3,18,58,8,96,27,Medium,4,4,29257,12,13,0,30-39,Low,21-30 yrs,High Risk
8086,54,Male,3,1,3,10,168945,8,56,Yes,No,Rarely,5,5,3,5,2,104,6,5,No,1,14,27,0,Married,3,22,69,27,44,37,High,12,2,29479,0,18,0,50-60,Upper-Mid,21-30 yrs,Low Risk
8087,24,Female,5,1,3,22,210391,13,63,No,Yes,Never,30,3,5,1,1,74,3,4,Yes,4,9,1,2,Single,2,24,53,22,6,88,Low,10,2,26314,2,11,0,20-29,High,0-5 yrs,Low Risk
8088,39,Female,4,6,2,26,76622,14,46,No,No,Frequently,5,1,3,3,3,83,1,4,Yes,4,14,14,2,Single,0,20,50,77,11,1,High,8,2,35051,12,20,0,30-39,Lower-Mid,11-20 yrs,Low Risk
8089,51,Male,4,2,3,33,212371,16,43,Yes,No,Frequently,9,3,1,5,4,119,13,2,Yes,1,10,11,1,Single,3,12,57,86,25,16,High,9,3,9560,2,7,0,50-60,High,11-20 yrs,Low Risk
8090,49,Female,1,1,1,16,126367,23,45,Yes,No,Rarely,12,2,2,5,3,64,13,1,No,3,19,9,2,Married,5,1,43,25,59,53,High,12,6,25611,19,9,0,40-49,Upper-Mid,6-10 yrs,High Risk
8091,57,Male,4,5,1,16,90842,3,31,No,Yes,Rarely,43,5,4,4,4,17,9,2,No,2,13,6,3,Married,2,16,99,33,18,32,Medium,10,5,24027,16,14,0,50-60,Lower-Mid,6-10 yrs,Low Risk
8092,46,Male,4,1,2,29,54246,8,68,Yes,Yes,Frequently,31,2,2,5,2,14,9,4,No,5,9,22,0,Married,3,13,60,88,14,19,Medium,6,2,42971,8,12,1,40-49,Low,21-30 yrs,High Risk
8093,41,Female,5,5,2,20,52246,27,61,No,No,Rarely,9,5,1,1,2,44,4,4,No,1,19,20,1,Single,3,15,71,94,60,26,High,0,5,47215,6,13,0,40-49,Low,11-20 yrs,Low Risk
8094,38,Male,3,1,1,18,139375,1,33,Yes,Yes,Never,17,4,3,2,5,37,1,1,Yes,5,9,13,3,Married,2,12,40,60,100,79,Medium,10,2,45606,7,7,0,30-39,Upper-Mid,11-20 yrs,Low Risk
8095,33,Female,1,2,2,14,130923,14,44,No,No,Rarely,22,3,5,5,4,5,10,3,No,2,15,4,1,Married,0,4,67,95,39,10,Medium,6,1,17371,4,14,0,30-39,Upper-Mid,0-5 yrs,Low Risk
8096,27,Female,3,3,2,18,177895,8,34,Yes,No,Frequently,16,4,5,1,3,62,13,5,Yes,1,23,11,0,Single,1,19,67,66,60,27,High,2,2,3927,16,14,0,20-29,High,11-20 yrs,Low Risk
8097,52,Male,6,2,1,11,41488,23,66,Yes,Yes,Never,34,3,5,1,5,34,13,5,No,5,16,12,0,Single,1,25,47,72,9,2,Medium,0,4,46854,8,11,0,50-60,Low,11-20 yrs,Low Risk
8098,37,Female,3,4,1,14,207965,9,57,Yes,Yes,Rarely,22,5,2,5,2,77,10,1,No,3,7,23,2,Single,0,22,98,79,29,71,High,14,7,44058,11,7,0,30-39,High,21-30 yrs,Low Risk
8099,59,Female,5,4,1,32,129863,9,53,No,Yes,Never,16,2,4,3,2,105,7,4,No,3,15,21,1,Single,2,0,75,68,83,26,Medium,9,6,7496,6,1,0,50-60,Upper-Mid,21-30 yrs,Low Risk
8100,43,Male,1,5,1,4,195864,24,63,No,Yes,Frequently,3,4,3,3,1,89,2,2,Yes,4,14,4,3,Single,3,16,98,50,86,27,Medium,13,2,43612,17,16,0,40-49,High,0-5 yrs,Low Risk
8101,48,Female,4,1,1,9,156942,10,60,Yes,Yes,Never,38,5,5,5,2,53,3,5,No,5,13,23,3,Married,4,23,46,49,8,65,Medium,15,1,563,5,9,0,40-49,Upper-Mid,21-30 yrs,Low Risk
8102,43,Male,5,6,3,13,135585,30,32,No,Yes,Never,18,1,3,2,3,89,15,1,Yes,5,8,23,0,Single,1,10,50,3,93,31,Medium,13,7,39199,19,11,0,40-49,Upper-Mid,21-30 yrs,Low Risk
8103,26,Female,5,2,1,24,49576,22,42,Yes,No,Frequently,35,2,5,1,4,106,7,1,Yes,3,9,19,0,Married,0,16,50,58,24,18,Medium,2,1,44979,2,4,0,20-29,Low,11-20 yrs,High Risk
8104,22,Male,6,1,1,15,63984,13,63,No,No,Never,1,3,4,5,1,82,9,2,No,4,21,1,1,Single,1,11,81,30,44,27,Medium,12,3,7737,3,19,0,20-29,Low,0-5 yrs,Low Risk
8105,54,Female,6,6,3,28,218605,7,45,No,Yes,Rarely,43,1,4,1,5,84,14,5,Yes,5,22,15,2,Single,5,28,68,85,1,15,Low,2,3,18784,13,14,0,50-60,High,11-20 yrs,Low Risk
8106,34,Female,2,1,2,27,160060,1,54,Yes,No,Rarely,47,3,1,4,1,99,4,2,No,4,12,21,2,Married,3,2,60,13,87,86,High,1,1,3567,13,7,0,30-39,Upper-Mid,21-30 yrs,Low Risk
8107,26,Female,2,3,2,22,194666,20,67,Yes,Yes,Rarely,27,2,5,1,5,94,14,5,No,3,4,20,3,Single,4,16,52,58,53,37,Low,14,6,27372,6,2,0,20-29,High,11-20 yrs,High Risk
8108,42,Female,2,6,2,3,119614,4,46,No,Yes,Frequently,30,1,4,4,2,46,13,1,Yes,5,11,3,1,Married,1,27,87,61,8,33,High,4,7,2857,0,12,0,40-49,Lower-Mid,0-5 yrs,Low Risk
8109,25,Male,2,2,2,16,173428,4,46,No,No,Never,49,2,1,3,5,90,8,2,Yes,4,11,6,3,Married,0,26,54,61,46,92,Low,11,3,36957,10,5,0,20-29,High,6-10 yrs,Low Risk
8110,33,Male,4,6,3,26,101174,15,39,No,Yes,Never,10,4,3,4,4,63,10,5,No,5,7,24,2,Single,0,21,51,52,67,94,Low,12,6,43559,14,5,0,30-39,Lower-Mid,21-30 yrs,Low Risk
8111,53,Male,1,3,3,17,135161,0,41,No,No,Never,20,2,2,1,2,102,1,3,No,2,20,8,3,Single,0,30,96,100,95,55,Low,8,4,38755,18,9,0,50-60,Upper-Mid,6-10 yrs,Low Risk
8112,51,Male,6,5,3,29,207292,30,31,Yes,Yes,Frequently,31,1,5,3,3,87,6,5,No,5,16,4,1,Married,2,16,52,47,3,41,High,0,4,47054,15,3,0,50-60,High,0-5 yrs,High Risk
8113,47,Female,6,2,2,24,145296,7,40,Yes,No,Frequently,15,2,2,5,3,59,11,4,Yes,2,12,10,3,Married,5,29,54,22,49,17,Medium,5,5,10673,15,13,0,40-49,Upper-Mid,6-10 yrs,High Risk
8114,47,Female,5,4,1,3,53695,23,68,No,No,Never,16,4,2,3,4,17,9,2,Yes,3,15,2,0,Single,1,19,80,2,65,33,Low,14,1,21778,16,19,0,40-49,Low,0-5 yrs,Low Risk
8115,31,Male,6,6,2,11,82864,18,43,No,No,Never,3,1,4,4,3,7,7,4,Yes,5,10,12,0,Single,3,10,48,57,87,60,Low,15,3,44366,9,18,0,30-39,Lower-Mid,11-20 yrs,Low Risk
8116,25,Female,6,4,1,30,164954,22,58,No,Yes,Frequently,7,4,1,2,2,109,10,5,Yes,2,24,14,3,Married,3,30,90,79,67,56,Low,13,5,28697,10,3,0,20-29,Upper-Mid,11-20 yrs,Low Risk
8117,42,Female,3,2,1,15,155111,13,66,Yes,No,Never,10,2,5,3,1,115,8,3,Yes,5,10,11,3,Married,3,14,99,34,78,53,Low,14,1,10803,0,16,0,40-49,Upper-Mid,11-20 yrs,High Risk
8118,52,Female,3,6,1,11,163484,1,44,No,Yes,Frequently,8,1,2,1,3,97,9,4,No,3,23,7,2,Single,5,0,54,97,44,15,Low,7,7,12700,17,1,0,50-60,Upper-Mid,6-10 yrs,Low Risk
8119,46,Male,5,1,2,18,35860,19,63,Yes,No,Frequently,29,2,4,1,1,3,10,2,No,1,22,11,3,Single,0,18,94,31,43,81,High,1,1,42907,11,13,0,40-49,Low,11-20 yrs,High Risk
8120,39,Male,2,6,3,31,159412,29,69,Yes,Yes,Frequently,7,1,1,5,1,9,12,5,Yes,1,7,18,3,Single,0,23,92,70,61,50,Medium,10,5,6420,0,15,0,30-39,Upper-Mid,11-20 yrs,High Risk
8121,37,Female,4,4,1,32,148364,13,61,Yes,Yes,Frequently,5,2,4,1,5,106,7,5,No,2,25,8,2,Single,2,6,57,72,30,48,High,7,5,46992,17,0,0,30-39,Upper-Mid,6-10 yrs,High Risk
8122,24,Female,1,6,2,12,196755,24,63,Yes,Yes,Never,23,3,1,5,2,35,11,4,No,1,22,9,1,Married,0,24,99,77,54,74,High,8,7,14215,10,13,0,20-29,High,6-10 yrs,Low Risk
8123,46,Female,1,6,2,7,111298,15,61,No,No,Rarely,4,1,2,1,3,52,11,1,Yes,5,9,28,3,Single,1,6,94,36,5,69,High,9,3,16720,11,3,0,40-49,Lower-Mid,21-30 yrs,Low Risk
8124,38,Female,4,1,2,16,127495,0,34,No,Yes,Never,21,2,1,5,1,26,14,2,Yes,3,17,5,1,Married,2,13,53,95,94,86,High,11,6,7697,10,18,0,30-39,Upper-Mid,0-5 yrs,Low Risk
8125,37,Male,5,6,1,6,91103,1,38,Yes,Yes,Rarely,9,3,2,2,2,4,10,3,No,1,25,9,1,Married,1,10,48,79,12,60,High,2,1,4248,10,18,0,30-39,Lower-Mid,6-10 yrs,Low Risk
8126,30,Male,1,5,1,11,166100,30,62,No,Yes,Never,41,2,5,1,2,97,9,5,Yes,3,13,2,1,Single,4,10,97,2,16,9,Medium,3,2,30193,17,4,0,30-39,Upper-Mid,0-5 yrs,Low Risk
8127,28,Male,2,2,3,26,60053,29,56,No,Yes,Never,35,1,3,4,5,112,1,4,Yes,1,20,1,2,Married,0,11,71,87,60,39,Medium,15,2,26387,6,10,0,20-29,Low,0-5 yrs,Low Risk
8128,23,Female,1,1,2,25,212180,25,41,Yes,No,Never,26,1,3,3,3,34,1,1,Yes,3,23,12,1,Single,4,25,56,2,29,95,High,4,4,26071,3,14,0,20-29,High,11-20 yrs,High Risk
8129,49,Male,1,4,2,4,141843,17,69,Yes,Yes,Never,7,2,5,1,4,20,11,3,No,3,10,27,3,Married,3,24,40,98,75,59,High,6,7,30997,15,11,1,40-49,Upper-Mid,21-30 yrs,High Risk
8130,26,Female,6,4,2,28,126945,23,44,No,No,Rarely,16,2,5,2,2,63,10,2,Yes,3,11,20,0,Married,4,12,97,15,80,83,Medium,7,5,5215,1,18,0,20-29,Upper-Mid,11-20 yrs,Low Risk
8131,59,Female,3,6,1,21,214562,29,41,No,Yes,Frequently,6,5,5,2,1,75,8,3,No,2,5,26,1,Married,4,0,70,39,91,12,Low,3,4,49679,9,3,0,50-60,High,21-30 yrs,Low Risk
8132,43,Male,3,6,2,27,217746,8,66,Yes,Yes,Never,28,2,5,3,5,6,12,1,No,1,5,9,0,Single,2,9,82,62,83,45,Low,12,2,36390,1,8,0,40-49,High,6-10 yrs,High Risk
8133,35,Female,1,5,2,32,128507,17,62,Yes,No,Rarely,31,5,1,2,3,96,13,2,No,3,16,28,0,Married,0,17,83,47,12,60,High,6,5,8295,2,14,0,30-39,Upper-Mid,21-30 yrs,Low Risk
8134,29,Female,6,5,2,35,72524,25,38,Yes,Yes,Rarely,10,5,4,1,5,112,6,1,No,2,21,8,3,Single,2,25,99,88,88,94,High,13,7,12425,7,6,0,20-29,Low,6-10 yrs,Low Risk
8135,25,Female,4,6,1,3,206119,8,39,Yes,Yes,Never,18,4,1,5,2,54,15,5,No,5,22,22,0,Single,0,19,66,79,64,97,Low,12,7,25635,18,11,0,20-29,High,21-30 yrs,Low Risk
8136,45,Female,6,5,2,26,164203,1,46,Yes,No,Rarely,37,2,1,3,5,75,14,3,Yes,3,7,2,2,Single,4,10,84,45,84,64,Low,3,6,27371,12,9,0,40-49,Upper-Mid,0-5 yrs,High Risk
8137,40,Female,1,2,3,19,70282,0,67,No,Yes,Rarely,11,3,5,3,5,81,10,5,Yes,3,14,19,3,Single,2,11,41,17,72,4,High,12,7,45194,11,11,0,40-49,Low,11-20 yrs,Low Risk
8138,41,Female,5,4,3,29,88809,3,58,No,No,Rarely,40,3,4,4,5,120,3,2,No,4,12,1,0,Single,0,8,72,97,90,34,Medium,10,7,9216,0,6,0,40-49,Lower-Mid,0-5 yrs,Low Risk
8139,29,Male,6,1,1,19,140309,25,38,Yes,No,Never,26,4,2,3,5,61,12,5,No,1,14,12,2,Single,0,20,86,21,87,47,High,7,7,19070,14,5,0,20-29,Upper-Mid,11-20 yrs,Low Risk
8140,36,Female,3,3,1,3,205827,5,35,No,Yes,Never,20,3,3,2,5,13,7,5,No,2,3,30,1,Married,3,21,80,39,73,37,Medium,1,1,31645,0,17,0,30-39,High,21-30 yrs,Low Risk
8141,30,Male,1,2,2,30,152097,4,50,No,No,Frequently,49,5,2,4,5,1,5,4,No,1,3,1,3,Single,1,29,67,89,16,65,High,10,2,27408,12,11,0,30-39,Upper-Mid,0-5 yrs,Low Risk
8142,60,Female,4,6,3,10,30529,3,63,No,No,Frequently,30,4,4,3,1,16,4,3,Yes,5,15,1,3,Single,4,24,70,26,27,49,High,1,3,37860,6,11,0,50-60,Low,0-5 yrs,Low Risk
8143,60,Male,1,4,3,24,139176,14,39,Yes,Yes,Never,32,4,5,2,1,94,11,2,Yes,2,15,6,0,Single,2,25,53,21,17,87,Low,10,6,31040,10,15,0,50-60,Upper-Mid,6-10 yrs,Low Risk
8144,48,Female,1,2,2,27,144357,2,36,Yes,No,Rarely,31,5,5,4,5,74,15,1,No,4,17,25,1,Single,1,21,82,43,43,62,Medium,0,5,39674,16,14,0,40-49,Upper-Mid,21-30 yrs,Low Risk
8145,36,Female,6,5,1,1,131320,17,35,Yes,Yes,Rarely,31,5,4,2,1,68,1,2,No,3,4,18,0,Married,5,30,100,12,82,77,High,0,1,40930,19,7,0,30-39,Upper-Mid,11-20 yrs,Low Risk
8146,60,Female,5,1,1,10,207281,28,49,Yes,No,Never,17,2,3,5,4,26,2,1,No,5,18,23,2,Married,3,24,42,35,18,48,Low,6,7,43253,0,15,0,50-60,High,21-30 yrs,High Risk
8147,26,Male,3,2,2,11,85779,14,62,No,Yes,Never,18,3,5,5,5,85,8,4,Yes,5,23,16,3,Single,3,3,63,71,91,64,Low,6,5,19912,2,12,0,20-29,Lower-Mid,11-20 yrs,Low Risk
8148,25,Female,5,6,1,19,49553,3,35,Yes,Yes,Frequently,50,1,4,3,2,22,12,1,Yes,2,18,5,2,Married,3,26,91,58,28,18,Medium,3,4,26057,15,16,0,20-29,Low,0-5 yrs,High Risk
8149,43,Female,3,4,3,13,174993,8,41,No,No,Never,13,1,1,4,5,17,10,2,Yes,1,15,19,1,Single,0,13,50,76,19,53,High,14,7,45324,13,13,0,40-49,High,11-20 yrs,Low Risk
8150,21,Female,4,4,1,11,208132,11,42,Yes,Yes,Rarely,26,3,4,2,2,64,6,1,Yes,3,15,10,3,Married,4,23,85,29,59,83,Low,13,1,19433,11,17,0,20-29,High,6-10 yrs,Low Risk
8151,29,Female,6,2,3,14,144902,15,45,No,No,Frequently,8,2,1,2,3,70,4,4,Yes,4,9,11,3,Married,1,20,65,88,9,18,Medium,4,4,34797,1,19,0,20-29,Upper-Mid,11-20 yrs,Low Risk
8152,52,Female,2,2,2,15,33997,20,49,Yes,Yes,Frequently,19,5,4,3,5,115,1,4,No,2,17,1,3,Married,3,12,54,3,48,88,Medium,0,1,43564,7,1,0,50-60,Low,0-5 yrs,Low Risk
8153,26,Female,1,4,2,22,35694,3,60,No,No,Rarely,41,4,5,3,2,67,15,2,No,4,16,28,0,Single,2,6,67,27,87,23,Low,12,6,33707,4,3,0,20-29,Low,21-30 yrs,Low Risk
8154,35,Male,1,2,2,16,188190,6,34,No,Yes,Rarely,32,1,4,1,1,109,9,1,Yes,2,23,19,1,Married,3,8,87,17,95,4,Low,8,5,3580,11,17,0,30-39,High,11-20 yrs,Low Risk
8155,46,Male,2,4,1,5,88048,12,32,Yes,Yes,Never,30,5,4,1,4,66,12,5,Yes,4,16,19,3,Single,5,21,84,47,55,35,Medium,10,5,28687,10,8,0,40-49,Lower-Mid,11-20 yrs,Low Risk
8156,22,Female,3,5,1,27,29902,19,41,Yes,Yes,Rarely,19,2,1,3,4,118,4,5,No,3,24,29,2,Single,4,21,65,35,15,75,Low,2,2,5538,6,13,0,20-29,Low,21-30 yrs,High Risk
8157,55,Male,5,1,1,31,186560,25,64,No,No,Rarely,12,2,2,2,3,99,1,3,Yes,2,6,1,1,Single,2,9,69,27,87,75,Low,12,1,35514,9,3,0,50-60,High,0-5 yrs,Low Risk
8158,35,Male,5,6,2,0,121224,0,70,No,No,Frequently,40,3,4,1,5,24,10,3,No,5,22,29,2,Married,1,20,97,75,55,1,High,11,7,32110,17,3,0,30-39,Lower-Mid,21-30 yrs,Low Risk
8159,50,Male,6,4,1,8,118483,3,68,Yes,No,Never,12,4,5,1,3,57,7,1,No,2,17,11,1,Married,3,2,80,18,89,48,Medium,13,5,44372,0,13,0,50-60,Lower-Mid,11-20 yrs,Low Risk
8160,46,Male,1,6,1,10,157333,1,46,Yes,No,Never,13,5,3,4,3,51,9,3,Yes,1,7,13,0,Single,5,12,54,12,21,11,Medium,4,7,26451,11,15,0,40-49,Upper-Mid,11-20 yrs,Low Risk
8161,37,Male,2,4,2,12,58754,2,54,Yes,No,Frequently,37,1,3,2,2,101,15,1,No,2,2,7,2,Single,1,6,74,7,70,26,High,8,1,45818,8,8,0,30-39,Low,6-10 yrs,High Risk
8162,49,Female,3,2,2,17,154277,2,46,Yes,No,Never,50,1,2,5,5,51,10,2,Yes,3,5,9,1,Married,1,20,52,10,17,27,Medium,2,7,14412,11,4,0,40-49,Upper-Mid,6-10 yrs,High Risk
8163,34,Male,1,2,2,26,54350,2,32,Yes,No,Frequently,25,3,2,3,3,54,8,5,No,4,7,18,1,Married,3,21,56,10,21,49,High,0,7,38511,4,0,0,30-39,Low,11-20 yrs,Low Risk
8164,42,Male,4,4,1,6,47061,25,63,No,Yes,Rarely,32,5,2,3,1,16,7,5,Yes,3,12,11,2,Single,1,26,65,53,9,50,Low,15,7,14527,6,4,0,40-49,Low,11-20 yrs,Low Risk
8165,42,Male,4,6,3,2,33612,12,47,No,Yes,Frequently,35,1,2,4,1,108,3,3,Yes,4,13,16,2,Single,1,2,79,95,70,47,Medium,15,2,48582,20,13,0,40-49,Low,11-20 yrs,Low Risk
8166,52,Female,1,2,1,13,70252,20,62,Yes,No,Frequently,46,5,2,1,5,39,9,1,No,4,2,27,3,Married,2,18,49,76,69,48,Medium,12,3,29330,15,7,0,50-60,Low,21-30 yrs,Low Risk
8167,50,Male,6,5,3,7,172479,8,56,Yes,Yes,Rarely,17,4,4,1,4,86,6,4,Yes,2,17,16,2,Single,3,26,74,21,50,86,Medium,9,5,12119,10,10,0,50-60,High,11-20 yrs,Low Risk
8168,37,Female,2,1,3,6,199788,30,41,Yes,Yes,Frequently,18,1,3,3,1,11,2,4,Yes,4,16,11,3,Single,4,28,97,75,83,76,High,0,3,21077,6,16,0,30-39,High,11-20 yrs,High Risk
8169,31,Female,3,5,3,21,37061,28,43,No,Yes,Rarely,39,5,2,2,5,6,14,5,Yes,1,20,30,3,Single,4,28,89,67,49,21,Low,9,6,39945,19,9,0,30-39,Low,21-30 yrs,Low Risk
8170,31,Female,4,1,1,9,201424,10,34,No,No,Frequently,33,2,4,5,1,10,6,1,Yes,3,22,0,0,Single,0,8,96,62,96,80,Medium,1,6,6182,17,10,0,30-39,High,0-5 yrs,Low Risk
8171,27,Female,4,4,2,6,46204,16,51,Yes,No,Never,11,2,4,2,5,77,15,2,Yes,1,24,6,1,Single,4,15,80,90,77,92,Low,1,5,13468,3,5,1,20-29,Low,6-10 yrs,High Risk
8172,28,Female,5,3,2,0,118580,14,41,No,Yes,Frequently,17,2,2,1,2,12,11,5,No,3,19,20,2,Single,2,27,40,77,32,31,Medium,9,7,41638,4,12,0,20-29,Lower-Mid,11-20 yrs,Low Risk
8173,33,Female,1,4,1,22,131174,11,31,Yes,Yes,Frequently,9,2,4,1,5,77,2,2,Yes,1,11,4,1,Single,3,9,86,44,98,13,Low,6,6,44874,5,4,0,30-39,Upper-Mid,0-5 yrs,High Risk
8174,26,Male,5,3,1,12,141614,7,50,Yes,Yes,Frequently,23,3,5,4,4,69,4,4,No,4,10,27,1,Married,4,28,72,36,88,39,Medium,13,6,17197,6,15,0,20-29,Upper-Mid,21-30 yrs,Low Risk
8175,53,Female,3,2,2,14,168293,2,51,No,No,Frequently,27,5,5,3,2,113,9,3,No,2,10,21,2,Single,4,6,64,39,52,16,Medium,3,7,30570,0,10,0,50-60,Upper-Mid,21-30 yrs,Low Risk
